threshold,accuracy,precision,recall,f1
0.7437743774377438,0.470903989264365,0.4441420601442373,0.9283276450511946,0.6008283479061206
0.7438743874387439,0.470903989264365,0.4441420601442373,0.9283276450511946,0.6008283479061206
0.743974397439744,0.47102598511650606,0.4442025040827436,0.9283276450511946,0.6008836524300442
0.744074407440744,0.47102598511650606,0.4442025040827436,0.9283276450511946,0.6008836524300442
0.7441744174417442,0.47102598511650606,0.4442025040827436,0.9283276450511946,0.6008836524300442
0.7442744274427443,0.47102598511650606,0.4442025040827436,0.9283276450511946,0.6008836524300442
0.7443744374437444,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7444744474447444,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7445744574457446,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7446744674467447,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7447744774477448,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7448744874487448,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.744974497449745,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7450745074507451,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7451745174517452,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7452745274527453,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7453745374537454,0.4711479809686471,0.44426296447529606,0.9283276450511946,0.6009389671361502
0.7454745474547455,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.7455745574557456,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.7456745674567457,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.7457745774577458,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.7458745874587459,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.745974597459746,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.746074607460746,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.7461746174617462,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.7462746274627463,0.4712699768207881,0.44432344132861423,0.9283276450511946,0.600994292027251
0.7463746374637464,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7464746474647465,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7465746574657466,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7466746674667467,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7467746774677468,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7468746874687469,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.746974697469747,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7470747074707471,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7471747174717472,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7472747274727473,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7473747374737474,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7474747474747475,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7475747574757476,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7476747674767477,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7477747774777478,0.4711479809686471,0.44424778761061945,0.9280432309442548,0.6008654819998158
0.7478747874787479,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.747974797479748,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.7480748074807481,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.7481748174817482,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.7482748274827483,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.7483748374837484,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.7484748474847485,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.7485748574857486,0.4712699768207881,0.4443082788671024,0.9280432309442548,0.6009208103130755
0.7486748674867487,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7487748774877488,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7488748874887489,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.748974897489749,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7490749074907491,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7491749174917492,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7492749274927493,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7493749374937494,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7494749474947495,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7495749574957496,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7496749674967497,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
0.7497749774977498,0.4713919726729291,0.4443687865994825,0.9280432309442548,0.6009761488166497
